equation_id,seed,method,reward_function,min_error,success,best_expr,expr_tokens,expr_params,original_equation,ground_truth,n_variables,evaluation_calls,best_expr_simplified
III.19.51,2,GRAMS-PUCT,RMSE,1.9956037096310257,False,C/(C*X_1/X_2+X_4/C),"['C', '/', '(', 'C', '*', 'X_1', '/', 'X_2', '+', 'X_4', '/', 'C', ')']","[np.float64(4.998444388790032), np.float64(0.7904833339627485), np.float64(-0.3108635520861002)]",E_n = -m*q**4/(2*(4*pi*epsilon)**2*(h/(2*pi))**2)*(1/n**2),"['(', 'u-', 'X_0', '*', '(', 'X_1', '^2', '*', 'X_1', '^2', ')', '/', '(', '(', '2', '*', '(', '4', '*', 'pi', '*', 'X_4', ')', '^2', ')', '*', '(', 'X_2', '/', '(', '2', '*', 'pi', ')', ')', '^2', ')', '*', '(', '1', '/', 'X_3', '^2', ')', ')']",5,10000,C/((C*X_1)/X_2+C*X_4)
III.19.51,0,GRAMS-UCT,BIC,1.4482290239413502,False,C/exp((C/(X_2-X_1+C*X_3))/(X_3-C*C/X_2)+X_4),"['C', '/', 'exp', '(', '(', 'C', '/', '(', 'X_2', '-', 'X_1', '+', 'C', '*', 'X_3', ')', ')', '/', '(', 'X_3', '-', 'C', '*', 'C', '/', 'X_2', ')', '+', 'X_4', ')']","[np.float64(-4.625117472644232), np.float64(-5.0), np.float64(5.0), np.float64(-2.9268893772892333), np.float64(-0.137323665254815)]",E_n = -m*q**4/(2*(4*pi*epsilon)**2*(h/(2*pi))**2)*(1/n**2),"['(', 'u-', 'X_0', '*', '(', 'X_1', '^2', '*', 'X_1', '^2', ')', '/', '(', '(', '2', '*', '(', '4', '*', 'pi', '*', 'X_4', ')', '^2', ')', '*', '(', 'X_2', '/', '(', '2', '*', 'pi', ')', ')', '^2', ')', '*', '(', '1', '/', 'X_3', '^2', ')', ')']",5,10000,(C*exp(-1*X_4))*exp(C/((((((C*X_1)/X_2+C*X_3^2)+C)+(C*X_3)/X_2)+-1*(X_1*X_3))+X_2*X_3))
III.19.51,1,GRAMS-UCT,BIC,0.9674188426200245,False,exp((((C/C*X_1)*C+X_2)/X_2+X_4*X_4-(C*X_0/X_3))*C/C)*C*X_0,"['exp', '(', '(', '(', '(', 'C', '/', 'C', '*', 'X_1', ')', '*', 'C', '+', 'X_2', ')', '/', 'X_2', '+', 'X_4', '*', 'X_4', '-', '(', 'C', '*', 'X_0', '/', 'X_3', ')', ')', '*', 'C', '/', 'C', ')', '*', 'C', '*', 'X_0']","[np.float64(4.346988225626508), np.float64(-0.6795018319213975), np.float64(0.6853110878083447), np.float64(3.0611144410481903), np.float64(-1.0157463343756534), np.float64(4.256196809284964), np.float64(-0.03344687164809482)]",E_n = -m*q**4/(2*(4*pi*epsilon)**2*(h/(2*pi))**2)*(1/n**2),"['(', 'u-', 'X_0', '*', '(', 'X_1', '^2', '*', 'X_1', '^2', ')', '/', '(', '(', '2', '*', '(', '4', '*', 'pi', '*', 'X_4', ')', '^2', ')', '*', '(', 'X_2', '/', '(', '2', '*', 'pi', ')', ')', '^2', ')', '*', '(', '1', '/', 'X_3', '^2', ')', ')']",5,10000,(((C*X_0)*exp(C*X_4^2))*exp((C*X_0)/X_3))*exp((C*X_1)/X_2)
III.19.51,2,GRAMS-UCT,BIC,1.9053162523852303,False,C/((C/C/C+C*X_3)-C/C/X_4),"['C', '/', '(', '(', 'C', '/', 'C', '/', 'C', '+', 'C', '*', 'X_3', ')', '-', 'C', '/', 'C', '/', 'X_4', ')']","[np.float64(2.2349673281112814), np.float64(2.5046962004551223), np.float64(5.0), np.float64(2.967803801100235), np.float64(-2.9865120313491254), np.float64(-3.336679884951992), np.float64(1.086556495541376)]",E_n = -m*q**4/(2*(4*pi*epsilon)**2*(h/(2*pi))**2)*(1/n**2),"['(', 'u-', 'X_0', '*', '(', 'X_1', '^2', '*', 'X_1', '^2', ')', '/', '(', '(', '2', '*', '(', '4', '*', 'pi', '*', 'X_4', ')', '^2', ')', '*', '(', 'X_2', '/', '(', '2', '*', 'pi', ')', ')', '^2', ')', '*', '(', '1', '/', 'X_3', '^2', ')', ')']",5,10000,C/((C*X_3+C)+C/X_4)
III.19.51,0,GRAMS-UCT,RMSE,1.4492084807548438,False,X_0/(C*C*X_3/C-C*X_3/(C/X_3*X_1)*X_4)*C*(X_0),"['X_0', '/', '(', 'C', '*', 'C', '*', 'X_3', '/', 'C', '-', 'C', '*', 'X_3', '/', '(', 'C', '/', 'X_3', '*', 'X_1', ')', '*', 'X_4', ')', '*', 'C', '*', '(', 'X_0', ')']","[np.float64(0.26401078603112355), np.float64(2.2013377752090855), np.float64(0.3391686978664426), np.float64(-2.2574635745189644), np.float64(-0.29976287715554045), np.float64(0.9063154511294421)]",E_n = -m*q**4/(2*(4*pi*epsilon)**2*(h/(2*pi))**2)*(1/n**2),"['(', 'u-', 'X_0', '*', '(', 'X_1', '^2', '*', 'X_1', '^2', ')', '/', '(', '(', '2', '*', '(', '4', '*', 'pi', '*', 'X_4', ')', '^2', ')', '*', '(', 'X_2', '/', '(', '2', '*', 'pi', ')', ')', '^2', ')', '*', '(', '1', '/', 'X_3', '^2', ')', ')']",5,10000,(C*X_0^2)/(C*X_3+((C*X_3^2)*X_4)/X_1)
III.19.51,1,GRAMS-UCT,RMSE,1.4635970426919225,False,X_0*X_0*C-C/X_4/C*(X_1-C/C-C*(((X_2-X_3)))-X_1/X_1)/X_2/X_2*X_0/X_3-X_3+C,"['X_0', '*', 'X_0', '*', 'C', '-', 'C', '/', 'X_4', '/', 'C', '*', '(', 'X_1', '-', 'C', '/', 'C', '-', 'C', '*', '(', '(', '(', 'X_2', '-', 'X_3', ')', ')', ')', '-', 'X_1', '/', 'X_1', ')', '/', 'X_2', '/', 'X_2', '*', 'X_0', '/', 'X_3', '-', 'X_3', '+', 'C']","[np.float64(0.0325263938539411), np.float64(4.079676285969448), np.float64(0.6218223206117482), np.float64(-0.2764180204536757), np.float64(4.9587769030029785), np.float64(-0.7867036351676774), np.float64(3.267302512120294)]",E_n = -m*q**4/(2*(4*pi*epsilon)**2*(h/(2*pi))**2)*(1/n**2),"['(', 'u-', 'X_0', '*', '(', 'X_1', '^2', '*', 'X_1', '^2', ')', '/', '(', '(', '2', '*', '(', '4', '*', 'pi', '*', 'X_4', ')', '^2', ')', '*', '(', 'X_2', '/', '(', '2', '*', 'pi', ')', ')', '^2', ')', '*', '(', '1', '/', 'X_3', '^2', ')', ')']",5,10000,(((((C*X_0^2+((C*X_0)*X_1)/((X_2^2*X_3)*X_4))+(C*X_0)/((X_2^2*X_3)*X_4))+(C*X_0)/((X_2*X_3)*X_4))+(C*X_0)/(X_2^2*X_4))+C)+-1*X_3
III.19.51,2,GRAMS-UCT,RMSE,1.2819622941572026,False,(C*X_3*X_2+X_4/(X_4)/(C*X_4*C*X_2-X_3-C))/C*X_1,"['(', 'C', '*', 'X_3', '*', 'X_2', '+', 'X_4', '/', '(', 'X_4', ')', '/', '(', 'C', '*', 'X_4', '*', 'C', '*', 'X_2', '-', 'X_3', '-', 'C', ')', ')', '/', 'C', '*', 'X_1']","[np.float64(0.014285734877149146), np.float64(-0.8588762305311309), np.float64(0.29145193341347597), np.float64(-1.2852964278962407), np.float64(1.005101638758019)]",E_n = -m*q**4/(2*(4*pi*epsilon)**2*(h/(2*pi))**2)*(1/n**2),"['(', 'u-', 'X_0', '*', '(', 'X_1', '^2', '*', 'X_1', '^2', ')', '/', '(', '(', '2', '*', '(', '4', '*', 'pi', '*', 'X_4', ')', '^2', ')', '*', '(', 'X_2', '/', '(', '2', '*', 'pi', ')', ')', '^2', ')', '*', '(', '1', '/', 'X_3', '^2', ')', ')']",5,10000,((C*X_1)*X_2)*X_3+(C*X_1)/(((C*X_2)*X_4+C)+-1*X_3)
III.19.51,0,MC,N/A,1.8168009435585586,False,(X_1+C)*C*(C/(X_3*C+C-C*C/(X_3/sin(X_2-X_3/C)/X_3)-X_2)),"['(', 'X_1', '+', 'C', ')', '*', 'C', '*', '(', 'C', '/', '(', 'X_3', '*', 'C', '+', 'C', '-', 'C', '*', 'C', '/', '(', 'X_3', '/', 'sin', '(', 'X_2', '-', 'X_3', '/', 'C', ')', '/', 'X_3', ')', '-', 'X_2', ')', ')']","[np.float64(-1.8712557960157552), np.float64(3.67092626333643), np.float64(1.8903396167905775), np.float64(-4.9165491037268), np.float64(-4.492391661159779), np.float64(2.204575752676672), np.float64(-4.689852775515589), np.float64(-2.0791644393610818)]",E_n = -m*q**4/(2*(4*pi*epsilon)**2*(h/(2*pi))**2)*(1/n**2),"['(', 'u-', 'X_0', '*', '(', 'X_1', '^2', '*', 'X_1', '^2', ')', '/', '(', '(', '2', '*', '(', '4', '*', 'pi', '*', 'X_4', ')', '^2', ')', '*', '(', 'X_2', '/', '(', '2', '*', 'pi', ')', ')', '^2', ')', '*', '(', '1', '/', 'X_3', '^2', ')', ')']",5,10000,(C*X_1)/(((C*X_3+C*sin(C*X_3+X_2))+C)+-1*X_2)+C/(((C*X_3+C*sin(C*X_3+X_2))+C)+-1*X_2)
III.19.51,1,MC,N/A,1.777353215889621,False,X_4/(C-exp(C*C/X_4/C)/X_0+C/X_4*C/X_3*X_1-sqrt(X_3*X_4)-X_0),"['X_4', '/', '(', 'C', '-', 'exp', '(', 'C', '*', 'C', '/', 'X_4', '/', 'C', ')', '/', 'X_0', '+', 'C', '/', 'X_4', '*', 'C', '/', 'X_3', '*', 'X_1', '-', 'sqrt', '(', 'X_3', '*', 'X_4', ')', '-', 'X_0', ')']","[np.float64(-4.810969729459613), np.float64(0.5546958934539473), np.float64(-2.9617486009256138), np.float64(-2.172365201404894), np.float64(-0.7828973692081351), np.float64(-3.268380010803109)]",E_n = -m*q**4/(2*(4*pi*epsilon)**2*(h/(2*pi))**2)*(1/n**2),"['(', 'u-', 'X_0', '*', '(', 'X_1', '^2', '*', 'X_1', '^2', ')', '/', '(', '(', '2', '*', '(', '4', '*', 'pi', '*', 'X_4', ')', '^2', ')', '*', '(', 'X_2', '/', '(', '2', '*', 'pi', ')', ')', '^2', ')', '*', '(', '1', '/', 'X_3', '^2', ')', ')']",5,10000,X_4/(((((C*X_1)/(X_3*X_4)+C)+-1*X_0)+-1*(X_3*X_4)^0.5)+-1*(exp(C/X_4)/X_0))
III.19.51,2,MC,N/A,1.7147918803655084,False,sin(C/exp((X_1)+((X_4)+sqrt(X_0))*((C))+X_0*X_4+X_0)+C*C)/(C-C+X_4-C/X_3),"['sin', '(', 'C', '/', 'exp', '(', '(', 'X_1', ')', '+', '(', '(', 'X_4', ')', '+', 'sqrt', '(', 'X_0', ')', ')', '*', '(', '(', 'C', ')', ')', '+', 'X_0', '*', 'X_4', '+', 'X_0', ')', '+', 'C', '*', 'C', ')', '/', '(', 'C', '-', 'C', '+', 'X_4', '-', 'C', '/', 'X_3', ')']","[np.float64(-3.5466200786437097), np.float64(4.5908291372051915), np.float64(0.5619624634960956), np.float64(-4.36328634642079), np.float64(2.9924589496161853), np.float64(2.4688846759728023), np.float64(1.6280861164368223)]",E_n = -m*q**4/(2*(4*pi*epsilon)**2*(h/(2*pi))**2)*(1/n**2),"['(', 'u-', 'X_0', '*', '(', 'X_1', '^2', '*', 'X_1', '^2', ')', '/', '(', '(', '2', '*', '(', '4', '*', 'pi', '*', 'X_4', ')', '^2', ')', '*', '(', 'X_2', '/', '(', '2', '*', 'pi', ')', ')', '^2', ')', '*', '(', '1', '/', 'X_3', '^2', ')', ')']",5,10000,sin(C+((((C*exp(-1*X_0))*exp(-1*X_1))*exp(C*X_0^0.5))*exp(C*X_4))*exp((-1*X_0)*X_4))/((C+C/X_3)+X_4)
III.21.20,0,GRAMS-PUCT,BIC,4.412826033284857,False,X_0*(C*X_2+((X_3-X_1/C))-C-X_2)+X_0*C,"['X_0', '*', '(', 'C', '*', 'X_2', '+', '(', '(', 'X_3', '-', 'X_1', '/', 'C', ')', ')', '-', 'C', '-', 'X_2', ')', '+', 'X_0', '*', 'C']","[np.float64(-0.18457013864338373), np.float64(0.839235475329783), np.float64(-2.9994195536389014), np.float64(-2.48641985833235)]",j = -rho_c_0*q*A_vec/m,"['u-', 'X_0', '*', 'X_1', '*', 'X_2', '/', 'X_3']",4,10000,((((C*X_0)*X_1+(C*X_0)*X_2)+(2*C)*X_0)+-1*(X_0*X_2))+X_0*X_3
III.21.20,1,GRAMS-PUCT,BIC,1.2034055049858537e-07,False,X_0*X_2/X_3*X_1*C,"['X_0', '*', 'X_2', '/', 'X_3', '*', 'X_1', '*', 'C']",[np.float64(-1.0000000081893479)],j = -rho_c_0*q*A_vec/m,"['u-', 'X_0', '*', 'X_1', '*', 'X_2', '/', 'X_3']",4,10000,(((C*X_0)*X_1)*X_2)/X_3
III.21.20,2,GRAMS-PUCT,BIC,4.384406980558317e-06,False,(X_1*(X_2/((X_2/X_0/(cos(C)*exp(X_2)+C*X_2)/C)*X_3))),"['(', 'X_1', '*', '(', 'X_2', '/', '(', '(', 'X_2', '/', 'X_0', '/', '(', 'cos', '(', 'C', ')', '*', 'exp', '(', 'X_2', ')', '+', 'C', '*', 'X_2', ')', '/', 'C', ')', '*', 'X_3', ')', ')', ')']","[np.float64(-1.5707965166407252), np.float64(-4.897706762409262), np.float64(0.2041770724858806)]",j = -rho_c_0*q*A_vec/m,"['u-', 'X_0', '*', 'X_1', '*', 'X_2', '/', 'X_3']",4,10000,(((C*X_0)*X_1)*X_2)/X_3+(((C*X_0)*X_1)*exp(X_2))/X_3
III.21.20,0,GRAMS-PUCT,RMSE,2.1658264641223104,False,(C/X_3*X_1*(C-X_2/C-X_3/X_2+X_0+X_0+C/X_1)),"['(', 'C', '/', 'X_3', '*', 'X_1', '*', '(', 'C', '-', 'X_2', '/', 'C', '-', 'X_3', '/', 'X_2', '+', 'X_0', '+', 'X_0', '+', 'C', '/', 'X_1', ')', ')']","[np.float64(-1.4172365470044652), np.float64(-4.224918739715579), np.float64(-0.5601077671935538), np.float64(0.0706325084543272)]",j = -rho_c_0*q*A_vec/m,"['u-', 'X_0', '*', 'X_1', '*', 'X_2', '/', 'X_3']",4,10000,(((((C*X_0)*X_1)/X_3+((C*X_1)*X_2)/X_3)+(C*X_1)/X_3)+(C*X_1)/X_2)+C/X_3
III.21.20,1,GRAMS-PUCT,RMSE,3.24833472999203e-06,False,C*X_0/C/C+(X_2*((C*(X_0)-X_0*X_1*C-C))/C*X_1)*C/X_3,"['C', '*', 'X_0', '/', 'C', '/', 'C', '+', '(', 'X_2', '*', '(', '(', 'C', '*', '(', 'X_0', ')', '-', 'X_0', '*', 'X_1', '*', 'C', '-', 'C', ')', ')', '/', 'C', '*', 'X_1', ')', '*', 'C', '/', 'X_3']","[np.float64(-1.6644845847046822e-06), np.float64(-3.823094173584884), np.float64(-4.999999999836922), np.float64(-4.495851461774722), np.float64(5.825231230481382e-07), np.float64(-2.4858519755124725e-06), np.float64(3.742506708190154), np.float64(0.8324354405591261)]",j = -rho_c_0*q*A_vec/m,"['u-', 'X_0', '*', 'X_1', '*', 'X_2', '/', 'X_3']",4,10000,(((((C*X_0)*X_1^2)*X_2)/X_3+(((C*X_0)*X_1)*X_2)/X_3)+C*X_0)+((C*X_1)*X_2)/X_3
III.21.20,2,GRAMS-PUCT,RMSE,6.314602682918209e-07,False,(C*C-X_0*X_1/X_3/C*X_2),"['(', 'C', '*', 'C', '-', 'X_0', '*', 'X_1', '/', 'X_3', '/', 'C', '*', 'X_2', ')']","[np.float64(-1.713106867749097), np.float64(-3.9940288467574983e-07), np.float64(0.9999999368536089)]",j = -rho_c_0*q*A_vec/m,"['u-', 'X_0', '*', 'X_1', '*', 'X_2', '/', 'X_3']",4,10000,(((C*X_0)*X_1)*X_2)/X_3+C
III.21.20,0,GRAMS-UCT,BIC,1.1643772744194058e-06,False,(X_0+C)/(C*(X_3/X_1-C/C))*X_2,"['(', 'X_0', '+', 'C', ')', '/', '(', 'C', '*', '(', 'X_3', '/', 'X_1', '-', 'C', '/', 'C', ')', ')', '*', 'X_2']","[np.float64(-1.918342527875194e-07), np.float64(-0.9999997686564727), np.float64(-2.904504427997155e-07), np.float64(4.9999514674619085)]",j = -rho_c_0*q*A_vec/m,"['u-', 'X_0', '*', 'X_1', '*', 'X_2', '/', 'X_3']",4,10000,((C*X_0)*X_2)/(C+X_3/X_1)+(C*X_2)/(C+X_3/X_1)
III.21.20,1,GRAMS-UCT,BIC,0.7582638616643558,False,X_1*C*X_0*X_2*C/X_3-sin(X_0),"['X_1', '*', 'C', '*', 'X_0', '*', 'X_2', '*', 'C', '/', 'X_3', '-', 'sin', '(', 'X_0', ')']","[np.float64(0.9994803551049841), np.float64(-1.0114352076852202)]",j = -rho_c_0*q*A_vec/m,"['u-', 'X_0', '*', 'X_1', '*', 'X_2', '/', 'X_3']",4,10000,(((C*X_0)*X_1)*X_2)/X_3-sin(X_0)
III.21.20,2,GRAMS-UCT,BIC,3.195960667105896,False,X_1*C/X_3-X_3-(((X_3-X_0-C-(X_2))*X_1*C*X_2)-X_0-C+X_0)+C*(C-C),"['X_1', '*', 'C', '/', 'X_3', '-', 'X_3', '-', '(', '(', '(', 'X_3', '-', 'X_0', '-', 'C', '-', '(', 'X_2', ')', ')', '*', 'X_1', '*', 'C', '*', 'X_2', ')', '-', 'X_0', '-', 'C', '+', 'X_0', ')', '+', 'C', '*', '(', 'C', '-', 'C', ')']","[np.float64(-5.0), np.float64(-2.1325130064791), np.float64(-0.3332765456668192), np.float64(3.8140488746023453), np.float64(-0.5086209968772399), np.float64(3.080155183706675), np.float64(-0.28364485739373607)]",j = -rho_c_0*q*A_vec/m,"['u-', 'X_0', '*', 'X_1', '*', 'X_2', '/', 'X_3']",4,10000,(((((((C*X_0)*X_1)*X_2+(C*X_1)*X_2^2)+((C*X_1)*X_2)*X_3)+(C*X_1)*X_2)+(C*X_1)/X_3)+C)+-1*X_3
III.21.20,0,GRAMS-UCT,RMSE,0.4717410117300397,False,C/X_2/X_2-cos(X_1)-exp(C)*C+(C/X_3*X_2)*X_0*X_1-X_2/C-(C)-X_3+X_3,"['C', '/', 'X_2', '/', 'X_2', '-', 'cos', '(', 'X_1', ')', '-', 'exp', '(', 'C', ')', '*', 'C', '+', '(', 'C', '/', 'X_3', '*', 'X_2', ')', '*', 'X_0', '*', 'X_1', '-', 'X_2', '/', 'C', '-', '(', 'C', ')', '-', 'X_3', '+', 'X_3']","[np.float64(-0.947141052184478), np.float64(-4.999937554232678), np.float64(-4.502808002007227), np.float64(-1.0013366844090854), np.float64(5.0), np.float64(-0.3245328177724731)]",j = -rho_c_0*q*A_vec/m,"['u-', 'X_0', '*', 'X_1', '*', 'X_2', '/', 'X_3']",4,10000,((((((C*X_0)*X_1)*X_2)/X_3+C*X_2)+C)+C/X_2^2)+-1*cos(X_1)
III.21.20,1,GRAMS-UCT,RMSE,3.286499278596691e-08,True,X_1*C*X_0*C/X_3*C*X_2,"['X_1', '*', 'C', '*', 'X_0', '*', 'C', '/', 'X_3', '*', 'C', '*', 'X_2']","[np.float64(2.691300690579239), np.float64(-0.19129450016995805), np.float64(1.9423849041523897)]",j = -rho_c_0*q*A_vec/m,"['u-', 'X_0', '*', 'X_1', '*', 'X_2', '/', 'X_3']",4,4405,(((C*X_0)*X_1)*X_2)/X_3
III.21.20,2,GRAMS-UCT,RMSE,1.7132670267751948e-06,False,(X_1*C*X_2*X_0)/X_3-C/X_3-C-(X_2*X_0*C)+C,"['(', 'X_1', '*', 'C', '*', 'X_2', '*', 'X_0', ')', '/', 'X_3', '-', 'C', '/', 'X_3', '-', 'C', '-', '(', 'X_2', '*', 'X_0', '*', 'C', ')', '+', 'C']","[np.float64(-0.9999999531291978), np.float64(4.362769766264978e-06), np.float64(0.8780771116678436), np.float64(-2.404661414821097e-07), np.float64(0.878076711118171)]",j = -rho_c_0*q*A_vec/m,"['u-', 'X_0', '*', 'X_1', '*', 'X_2', '/', 'X_3']",4,10000,(((((C*X_0)*X_1)*X_2)/X_3+(C*X_0)*X_2)+C)+C/X_3
III.21.20,0,MC,N/A,3.630395549990055,False,X_3-X_1/C+C/X_3-(X_0/C*X_1/X_3-X_2)*C,"['X_3', '-', 'X_1', '/', 'C', '+', 'C', '/', 'X_3', '-', '(', 'X_0', '/', 'C', '*', 'X_1', '/', 'X_3', '-', 'X_2', ')', '*', 'C']","[np.float64(-1.2107313876143142), np.float64(5.0), np.float64(-0.9208532699929527), np.float64(-2.699073056267069)]",j = -rho_c_0*q*A_vec/m,"['u-', 'X_0', '*', 'X_1', '*', 'X_2', '/', 'X_3']",4,10000,(((((C*X_0)*X_1)/X_3+C*X_1)+C*X_2)+C/X_3)+X_3
III.21.20,1,MC,N/A,8.858487232721979e-07,False,(X_2*((C*(X_0)-X_0*X_1*C-C))/C*X_1)*C/X_3,"['(', 'X_2', '*', '(', '(', 'C', '*', '(', 'X_0', ')', '-', 'X_0', '*', 'X_1', '*', 'C', '-', 'C', ')', ')', '/', 'C', '*', 'X_1', ')', '*', 'C', '/', 'X_3']","[np.float64(-4.914271108710961), np.float64(-5.2994927659964416e-08), np.float64(-2.4347758655750307e-06), np.float64(-4.600643253911166), np.float64(-0.9361803430639477)]",j = -rho_c_0*q*A_vec/m,"['u-', 'X_0', '*', 'X_1', '*', 'X_2', '/', 'X_3']",4,10000,((((C*X_0)*X_1^2)*X_2)/X_3+(((C*X_0)*X_1)*X_2)/X_3)+((C*X_1)*X_2)/X_3
III.21.20,2,MC,N/A,0.5939367984052649,False,C*X_2-(cos(X_1/C/C/X_2*C)/C*X_0+C*X_2/X_3)*(C)*(X_0)*X_1+C/X_1,"['C', '*', 'X_2', '-', '(', 'cos', '(', 'X_1', '/', 'C', '/', 'C', '/', 'X_2', '*', 'C', ')', '/', 'C', '*', 'X_0', '+', 'C', '*', 'X_2', '/', 'X_3', ')', '*', '(', 'C', ')', '*', '(', 'X_0', ')', '*', 'X_1', '+', 'C', '/', 'X_1']","[np.float64(0.05154096638502186), np.float64(-3.4051413445654615), np.float64(-2.977451515656696), np.float64(5.0), np.float64(5.0), np.float64(5.0), np.float64(0.18916701012852838), np.float64(0.2207195552421666)]",j = -rho_c_0*q*A_vec/m,"['u-', 'X_0', '*', 'X_1', '*', 'X_2', '/', 'X_3']",4,10000,((((C*X_0^2)*X_1)*cos((C*X_1)/X_2)+(((C*X_0)*X_1)*X_2)/X_3)+C*X_2)+C/X_1
III.4.32,0,GRAMS-PUCT,BIC,0.01617414774329712,False,(C*X_3/X_0*X_2)*C*(C)/X_1-C,"['(', 'C', '*', 'X_3', '/', 'X_0', '*', 'X_2', ')', '*', 'C', '*', '(', 'C', ')', '/', 'X_1', '-', 'C']","[np.float64(-0.920854339160351), np.float64(-1.5413583405563214), np.float64(4.421933333725961), np.float64(0.4708857537041875)]",n = 1/(exp((h/(2*pi))*omega/(kb*T))-1),"['1', '/', '(', 'exp', '(', '(', 'X_0', '/', '(', '2', '*', 'pi', ')', ')', '*', 'X_1', '/', '(', 'X_2', '*', 'X_3', ')', ')', '-', '1', ')']",4,10000,((C*X_2)*X_3)/(X_0*X_1)+C
III.4.32,1,GRAMS-PUCT,BIC,3.7664414104652333,False,C*C-(X_1/X_1*C/X_0*X_3*(C*X_3/(X_1)-X_2/(C)*X_2+X_2)*C/C)-X_0*C,"['C', '*', 'C', '-', '(', 'X_1', '/', 'X_1', '*', 'C', '/', 'X_0', '*', 'X_3', '*', '(', 'C', '*', 'X_3', '/', '(', 'X_1', ')', '-', 'X_2', '/', '(', 'C', ')', '*', 'X_2', '+', 'X_2', ')', '*', 'C', '/', 'C', ')', '-', 'X_0', '*', 'C']","[np.float64(-2.232876339818603), np.float64(0.4863675329939532), np.float64(1.3072530645233909), np.float64(5.0), np.float64(-2.4213379648392257), np.float64(1.9683722616329553), np.float64(-4.662980696978901), np.float64(-0.0965392563984846)]",n = 1/(exp((h/(2*pi))*omega/(kb*T))-1),"['1', '/', '(', 'exp', '(', '(', 'X_0', '/', '(', '2', '*', 'pi', ')', ')', '*', 'X_1', '/', '(', 'X_2', '*', 'X_3', ')', ')', '-', '1', ')']",4,10000,(((C*X_0+(C*X_3^2)/(X_0*X_1))+C)+((C*X_2^2)*X_3)/X_0)+((C*X_2)*X_3)/X_0
III.4.32,2,GRAMS-PUCT,BIC,3.14632047779874,False,((X_3/X_2+(X_0*X_3)*exp(X_0*C)*X_2)/(X_0-(X_1/(X_2/C/X_2*C)+C*(C+X_1+C*X_2)/C)/C)/X_1),"['(', '(', 'X_3', '/', 'X_2', '+', '(', 'X_0', '*', 'X_3', ')', '*', 'exp', '(', 'X_0', '*', 'C', ')', '*', 'X_2', ')', '/', '(', 'X_0', '-', '(', 'X_1', '/', '(', 'X_2', '/', 'C', '/', 'X_2', '*', 'C', ')', '+', 'C', '*', '(', 'C', '+', 'X_1', '+', 'C', '*', 'X_2', ')', '/', 'C', ')', '/', 'C', ')', '/', 'X_1', ')']","[np.float64(0.08478875614246552), np.float64(3.5384679271903647), np.float64(3.6750921195378825), np.float64(-1.025087303961823), np.float64(-4.2538984359661), np.float64(-0.04699574725236072), np.float64(1.0580424843990568), np.float64(4.9376743931990825)]",n = 1/(exp((h/(2*pi))*omega/(kb*T))-1),"['1', '/', '(', 'exp', '(', '(', 'X_0', '/', '(', '2', '*', 'pi', ')', ')', '*', 'X_1', '/', '(', 'X_2', '*', 'X_3', ')', ')', '-', '1', ')']",4,10000,(((X_0*X_2)*X_3)*exp(C*X_0))/((((2*C)*X_1^2+(C*X_1)*X_2)+C*X_1)+X_0*X_1)+X_3/(((((2*C)*X_1^2)*X_2+(C*X_1)*X_2^2)+(C*X_1)*X_2)+(X_0*X_1)*X_2)
III.4.32,0,GRAMS-PUCT,RMSE,1.6547056073765831,False,C/sin(exp(C*X_0)-C)/X_1*X_3/X_1*((C-X_2)+X_1/C),"['C', '/', 'sin', '(', 'exp', '(', 'C', '*', 'X_0', ')', '-', 'C', ')', '/', 'X_1', '*', 'X_3', '/', 'X_1', '*', '(', '(', 'C', '-', 'X_2', ')', '+', 'X_1', '/', 'C', ')']","[np.float64(-0.014941516794614489), np.float64(-0.0016397968891346628), np.float64(-2.1416453727083087), np.float64(2.919732703007524), np.float64(-0.523480913320448)]",n = 1/(exp((h/(2*pi))*omega/(kb*T))-1),"['1', '/', '(', 'exp', '(', '(', 'X_0', '/', '(', '2', '*', 'pi', ')', ')', '*', 'X_1', '/', '(', 'X_2', '*', 'X_3', ')', ')', '-', '1', ')']",4,10000,(((C*X_2)*X_3)/(X_1^2*sin(C-exp(C*X_0)))+(C*X_3)/(X_1^2*sin(C-exp(C*X_0))))+(C*X_3)/(X_1*sin(C-exp(C*X_0)))
III.4.32,1,GRAMS-PUCT,RMSE,0.016091387587415323,False,C-((C/C*C-X_3)*(X_2*C/C)/X_1/X_0),"['C', '-', '(', '(', 'C', '/', 'C', '*', 'C', '-', 'X_3', ')', '*', '(', 'X_2', '*', 'C', '/', 'C', ')', '/', 'X_1', '/', 'X_0', ')']","[np.float64(-0.4699622455997442), np.float64(-0.0008015451109496297), np.float64(-2.398069717884532), np.float64(3.5376487490784148), np.float64(4.9010541397499585), np.float64(0.780645962264086)]",n = 1/(exp((h/(2*pi))*omega/(kb*T))-1),"['1', '/', '(', 'exp', '(', '(', 'X_0', '/', '(', '2', '*', 'pi', ')', ')', '*', 'X_1', '/', '(', 'X_2', '*', 'X_3', ')', ')', '-', '1', ')']",4,10000,(((C*X_2)*X_3)/(X_0*X_1)+(C*X_2)/(X_0*X_1))+C
